gene_id	utr_start	overlapping_sites_count
5030	7196	2
5030	3884	1
5030	4267	1
5030	5379	1
5030	7030	4
5030	2342	4
5030	7030	4
5030	2342	4
5030	7030	4
5030	2342	4
5030	7030	4
5030	2342	4
5030	3884	1
5030	4267	1
5030	5379	1
5030	7030	4
5030	2342	4
5030	3481	0
5030	6458	0
5030	10189	1
2123	6641	0
2123	3431	0
2123	4019	0
2123	5839	4
2123	5839	4
2123	164	4
2123	164	4
2123	4382	3
2123	4382	3
2123	4657	0
2123	4559	0
2123	5915	0
2123	7056	0
2123	7288	0
2123	3813	0
2123	4741	0
2123	1231	0
2123	342	0
2123	4161	0
2123	8126	0
2123	2056	0
2123	8050	2
2123	5141	0
2123	5123	0
2123	7634	0
2123	181	0
2123	2633	0
2123	3035	0
2123	250	0
2123	67	0
2123	5809	0
2123	2623	0
2123	497	0
2123	6519	0
2123	3112	0
2123	5965	0
2123	6127	0
2123	1580	0
2123	2782	0
2123	752	0
2123	163	4
2123	164	4
2123	164	4
2123	709	2
2123	709	2
2123	709	2
2123	1446	3
2123	1446	3
2123	1448	3
2123	1448	3
2123	1478	0
2123	1038	0
2123	5838	4
2123	3719	1
2123	3719	1
2123	4710	1
2123	4710	1
2123	8047	2
2123	4382	3
2123	5839	4
2123	4382	3
2123	5839	4
2123	1019	1
2123	1019	1
2123	8049	2
2123	6032	1
2123	5000	1
2123	7473	1
2123	6032	1
2123	5000	1
2123	7473	1
2123	4853	1
2123	4853	1
2123	3213	2
2123	3213	2
2123	3213	2
2123	668	1
2123	353	1
2123	5288	4
2123	5288	4
2123	5288	4
2123	5288	4
2123	668	1
2123	353	1
2123	5288	4
2123	6782	0
9151	846	0
9151	7369	0
9151	3029	0
9151	6132	0
9151	3656	0
9151	2765	0
9151	4936	0
9151	2253	1
9151	2908	0
9151	85	1
9151	1501	0
9151	2483	0
9151	7206	0
9151	955	0
9151	430	0
9151	4339	0
9151	1005	0
9151	3105	0
9151	1411	0
9151	4707	0
9151	7316	0
9151	3399	0
9151	6240	0
9151	498	0
9151	7568	0
9151	7181	0
9151	1580	0
9151	3462	0
9151	1980	0
9151	5905	0
9151	1962	0
9151	2690	0
9151	5607	0
9151	54	0
9151	3499	0
9151	4891	0
9151	90	1
9151	417	2
9151	417	2
9151	417	2
9151	4430	2
9151	4430	2
9151	4430	2
9151	5326	1
9151	5326	1
9151	4162	7
9151	2565	7
9151	4162	7
9151	2565	7
9151	4162	7
9151	2565	7
9151	4162	7
9151	2565	7
9151	4162	7
9151	2565	7
9151	4162	7
9151	2565	7
9151	4162	7
9151	2565	7
9151	4162	7
9151	2565	7
9151	2389	1
9151	2389	1
9151	1604	1
9151	1604	1
9151	6038	0
9151	3357	1
9151	573	1
9151	3357	1
9151	573	1
9151	865	3
9151	865	3
9151	1864	1
9151	1864	1
9151	2651	1
9151	3834	1
9151	4965	1
9151	2651	1
9151	3834	1
9151	4965	1
9151	1940	1
9151	6758	1
9151	1940	1
9151	6758	1
9151	3145	1
9151	867	3
9151	3145	1
9151	867	3
9151	7279	0
9151	2253	1
708	5559	0
708	7358	0
708	2532	0
708	5615	3
708	5615	3
708	5727	3
708	5727	3
708	6017	3
708	6017	3
708	3380	3
708	3380	3
708	3770	4
708	3770	4
708	6096	0
708	6761	0
708	7585	0
708	7575	3
708	7575	3
708	7608	4
708	7608	4
708	8860	1
708	3250	0
708	3762	4
708	5310	2
708	8207	1
708	2275	1
708	3021	2
708	5482	0
708	4922	0
708	7987	0
708	5674	1
708	7618	0
708	2060	0
708	3622	0
708	6863	0
708	2505	0
708	3208	0
708	5437	2
708	7545	0
708	8103	0
708	8866	1
708	3753	0
708	7237	0
708	920	0
708	5681	1
708	6358	0
708	8391	0
708	8714	0
708	299	0
708	5499	0
708	8847	0
708	4816	0
708	6637	0
708	1234	0
708	3533	0
708	5919	0
708	6210	0
708	6081	0
708	5309	2
708	3020	2
708	8745	0
708	1136	0
708	4958	2
708	4031	7
708	7659	7
708	4031	7
708	7659	7
708	4031	7
708	7659	7
708	4031	7
708	7659	7
708	4031	7
708	7659	7
708	4031	7
708	7659	7
708	4031	7
708	7659	7
708	4031	7
708	7659	7
708	7607	4
708	3380	3
708	3770	4
708	5615	3
708	5727	3
708	6017	3
708	2411	1
708	3133	1
708	2411	1
708	3133	1
708	7343	1
708	2616	1
708	7343	1
708	2616	1
708	4073	0
708	4387	0
708	6950	0
708	6902	0
708	7367	2
708	7575	3
708	7608	4
708	7575	3
708	7608	4
708	7371	2
708	8507	3
708	197	3
708	7371	2
708	8507	3
708	197	3
708	3380	3
708	3770	4
708	5615	3
708	5727	3
708	6017	3
708	5002	1
708	6289	1
708	7871	1
708	7899	1
708	5002	1
708	6289	1
708	7871	1
708	7899	1
708	4954	2
708	8092	1
708	4954	2
708	8092	1
708	8031	1
708	5218	1
708	8338	1
708	200	3
708	5537	1
708	8031	1
708	5218	1
708	8338	1
708	200	3
708	5537	1
708	32	1
708	8509	3
708	1217	1
708	4844	1
708	5444	2
708	1111	4
708	4410	4
708	1111	4
708	4410	4
708	1111	4
708	4410	4
708	1111	4
708	4410	4
708	32	1
708	8509	3
708	1217	1
708	4844	1
708	5444	2
708	1111	4
708	4410	4
708	8207	1
708	2275	1
708	3021	2
708	5310	2
9975	2768	0
9975	3572	0
9975	4584	0
9975	46	0
9975	4481	0
9975	30	3
9975	30	3
9975	2095	3
9975	2095	3
9975	2289	3
9975	2289	3
9975	2935	3
9975	2935	3
9975	1721	0
9975	3157	0
9975	3803	0
9975	3188	1
9975	3630	5
9975	4546	0
9975	490	0
9975	3298	0
9975	1738	1
9975	2821	0
9975	4447	0
9975	4463	0
9975	457	0
9975	2360	0
9975	4326	0
9975	1945	0
9975	1554	0
9975	3432	0
9975	1576	0
9975	2420	0
9975	4631	0
9975	1746	1
9975	30	3
9975	30	3
9975	252	1
9975	252	1
9975	2538	7
9975	2538	7
9975	2538	7
9975	2538	7
9975	2538	7
9975	2538	7
9975	2538	7
9975	2538	7
9975	1836	1
9975	1836	1
9975	3944	0
9975	2095	3
9975	2289	3
9975	2935	3
9975	2095	3
9975	2289	3
9975	2935	3
9975	4572	1
9975	3685	1
9975	4572	1
9975	3685	1
9975	2811	0
9975	3728	1
9975	3728	1
9975	1856	2
9975	1856	2
9975	1856	2
9975	726	1
9975	3624	5
9975	3624	5
9975	3624	5
9975	3624	5
9975	726	1
9975	3624	5
9975	4030	0
9975	3188	1
12303	61	1
12303	88	0
12303	766	0
12303	268	0
12303	54	1
12303	626	0
12303	1219	0
12303	1292	0
12303	298	0
12303	489	0
12303	420	1
12303	99	1
12303	420	1
12303	99	1
9757	4183	0
9757	448	0
9757	2968	3
9757	2968	3
9757	3018	3
9757	3018	3
9757	4469	3
9757	4469	3
9757	3403	3
9757	3403	3
9757	3148	0
9757	1751	1
9757	1588	0
9757	3381	0
9757	1747	1
9757	1187	0
9757	1468	0
9757	1606	0
9757	205	0
9757	3208	0
9757	3767	0
9757	4141	0
9757	341	0
9757	1970	0
9757	5041	0
9757	3328	0
9757	2372	0
9757	3953	0
9757	3963	0
9757	5307	0
9757	378	0
9757	2286	0
9757	4157	2
9757	2457	0
9757	3082	0
9757	2968	3
9757	3018	3
9757	4469	3
9757	1095	1
9757	1095	1
9757	1010	0
9757	4282	0
9757	3403	3
9757	3403	3
9757	4162	2
9757	4219	1
9757	4162	2
9757	4219	1
9757	1131	1
9757	4843	0
9757	1131	1
9757	2968	3
9757	3018	3
9757	4469	3
9757	2802	1
9757	2802	1
9757	4497	1
9757	4816	1
9757	4497	1
9757	4816	1
9757	4666	1
9757	4666	1
14512	311	3
14512	311	3
14512	170	0
14512	108	0
14512	311	3
14512	311	3
7837	624	0
7837	5753	0
7837	6785	0
7837	931	3
7837	931	3
7837	1589	3
7837	1589	3
7837	3876	3
7837	3876	3
7837	4420	0
7837	566	4
7837	566	4
7837	6984	3
7837	6984	3
7837	1610	0
7837	3081	0
7837	6804	0
7837	4545	2
7837	6327	1
7837	1826	0
7837	4124	0
7837	6605	0
7837	6530	0
7837	1385	0
7837	2911	0
7837	3018	0
7837	3364	1
7837	3034	0
7837	1261	0
7837	2633	0
7837	1051	0
7837	3215	0
7837	5209	0
7837	4881	0
7837	4071	0
7837	4443	0
7837	5456	0
7837	3350	0
7837	2319	0
7837	4544	2
7837	3371	1
7837	5940	0
7837	565	4
7837	1589	3
7837	3876	3
7837	931	3
7837	3806	0
7837	3833	0
7837	4150	0
7837	3100	0
7837	7159	0
7837	566	4
7837	6984	3
7837	566	4
7837	6984	3
7837	4290	3
7837	4290	3
7837	7012	1
7837	3390	1
7837	7012	1
7837	3390	1
7837	1589	3
7837	3876	3
7837	931	3
7837	2805	1
7837	4292	3
7837	2805	1
7837	4292	3
7837	4711	1
7837	4711	1
7837	40	1
7837	40	1
7837	2957	2
7837	2957	2
7837	2957	2
7837	2644	1
7837	510	1
7837	3756	1
7837	4794	1
7837	4601	4
7837	4601	4
7837	4601	4
7837	4601	4
7837	2644	1
7837	510	1
7837	3756	1
7837	4794	1
7837	4601	4
7837	1084	0
7837	4545	2
7837	6327	1
14609	133	3
14609	133	3
14609	193	7
14609	193	7
14609	453	0
14609	200	7
14609	687	1
14609	200	7
14609	687	1
14609	198	7
14609	198	7
14609	133	3
14609	193	7
14609	133	3
14609	193	7
14609	404	1
14609	404	1
18776	167	0
18776	219	0
8864	649	0
8864	3899	0
8864	6255	0
8864	1732	3
8864	1732	3
8864	6839	3
8864	6839	3
8864	6884	0
8864	7440	3
8864	7440	3
8864	8113	4
8864	8113	4
8864	2053	3
8864	2053	3
8864	6491	3
8864	6491	3
8864	6823	3
8864	6823	3
8864	7673	0
8864	3194	0
8864	4217	0
8864	5432	0
8864	7354	0
8864	3650	0
8864	2341	0
8864	4423	2
8864	5480	0
8864	7574	1
8864	4007	0
8864	4880	0
8864	2154	0
8864	2551	0
8864	5368	0
8864	630	0
8864	4720	0
8864	5060	0
8864	1093	0
8864	2832	0
8864	7611	0
8864	8051	0
8864	8606	2
8864	7968	0
8864	2486	0
8864	4862	0
8864	7571	1
8864	8098	0
8864	2538	0
8864	4684	0
8864	7185	0
8864	2132	0
8864	7737	0
8864	9109	0
8864	328	0
8864	1703	0
8864	3397	1
8864	7926	7
8864	7926	7
8864	7926	7
8864	7926	7
8864	7926	7
8864	7926	7
8864	7926	7
8864	7926	7
8864	8112	4
8864	1732	3
8864	6839	3
8864	6334	1
8864	6334	1
8864	6427	1
8864	6857	1
8864	8610	2
8864	3282	1
8864	6427	1
8864	6857	1
8864	8610	2
8864	3282	1
8864	6761	0
8864	8663	0
8864	3393	1
8864	2053	3
8864	6491	3
8864	7440	3
8864	8113	4
8864	6823	3
8864	2053	3
8864	6491	3
8864	7440	3
8864	8113	4
8864	6823	3
8864	4139	1
8864	4139	1
8864	6980	0
8864	5761	0
8864	1732	3
8864	6839	3
8864	1015	1
8864	1015	1
8864	6206	1
8864	7938	1
8864	4430	2
8864	6151	1
8864	8283	1
8864	4959	1
8864	815	1
8864	6206	1
8864	7938	1
8864	4430	2
8864	6151	1
8864	8283	1
8864	4959	1
8864	815	1
8864	7217	2
8864	7217	2
8864	7217	2
8864	5671	1
8864	4409	1
8864	853	4
8864	853	4
8864	853	4
8864	853	4
8864	5671	1
8864	4409	1
8864	853	4
8864	505	0
5234	1307	0
5234	2226	0
5234	6138	3
5234	6138	3
5234	657	0
5234	5720	0
5234	1538	0
5234	5001	3
5234	5001	3
5234	3100	0
5234	4182	0
5234	2192	0
5234	4939	2
5234	3311	0
5234	4913	0
5234	3327	0
5234	590	0
5234	1392	0
5234	3812	0
5234	3470	0
5234	6196	0
5234	3302	0
5234	3881	0
5234	4136	0
5234	1941	0
5234	3364	0
5234	2488	0
5234	4414	0
5234	4462	0
5234	4481	0
5234	5310	0
5234	1698	0
5234	780	0
5234	1040	0
5234	5120	0
5234	5041	0
5234	971	0
5234	842	0
5234	4034	0
5234	5745	0
5234	5102	0
5234	4946	2
5234	4946	2
5234	6138	3
5234	6087	0
5234	5001	3
5234	5001	3
5234	6265	1
5234	6265	1
5234	6138	3
5234	6740	1
5234	5379	1
5234	6740	1
5234	5379	1
5234	2472	1
5234	2472	1
5234	4694	1
5234	3069	4
5234	3069	4
5234	3069	4
5234	3069	4
5234	4694	1
5234	3069	4
5234	3046	0
1063	152	0
1063	332	3
1063	332	3
1063	1676	0
1063	1006	0
1063	2049	1
1063	2067	0
1063	1574	0
1063	1856	0
1063	1052	2
1063	1052	2
1063	1052	2
1063	2213	0
1063	332	3
1063	332	3
1063	1428	1
1063	2047	1
1063	1428	1
1063	1883	1
1063	1883	1
1063	2134	1
1063	985	1
1063	2134	1
1063	985	1
1063	60	1
1063	60	1
1063	1736	0
2316	1858	0
2316	973	3
2316	973	3
2316	3888	0
2316	562	4
2316	562	4
2316	3734	4
2316	3734	4
2316	1735	0
2316	1772	0
2316	1806	0
2316	1849	0
2316	794	0
2316	2405	1
2316	4704	0
2316	517	0
2316	2573	0
2316	626	0
2316	1060	0
2316	3427	0
2316	3702	0
2316	1051	0
2316	2277	1
2316	4738	0
2316	2944	0
2316	3283	0
2316	3413	1
2316	4503	0
2316	4011	0
2316	3723	0
2316	1344	0
2316	2609	0
2316	4230	0
2316	5320	0
2316	1614	0
2316	3144	0
2316	3418	1
2316	2553	0
2316	561	4
2316	562	4
2316	562	4
2316	2013	1
2316	2013	1
2316	5250	1
2316	5250	1
2316	3007	7
2316	3007	7
2316	3007	7
2316	3007	7
2316	3007	7
2316	3007	7
2316	3007	7
2316	3007	7
2316	3733	4
2316	973	3
2316	3494	0
2316	2274	1
2316	4993	0
2316	3734	4
2316	3734	4
2316	973	3
2316	2730	1
2316	2730	1
2316	3477	1
2316	2911	1
2316	3573	1
2316	3914	1
2316	3477	1
2316	2911	1
2316	3573	1
2316	3914	1
2316	3979	2
2316	661	2
2316	3979	2
2316	661	2
2316	3979	2
2316	661	2
2316	3868	0
2316	2405	1
5117	2643	0
5117	3789	0
5117	4960	0
5117	158	3
5117	158	3
5117	1448	3
5117	1448	3
5117	1114	3
5117	1114	3
5117	2419	3
5117	2419	3
5117	1017	0
5117	1279	0
5117	432	0
5117	4622	0
5117	2106	0
5117	3212	0
5117	4843	0
5117	336	0
5117	1423	0
5117	3580	0
5117	2909	0
5117	964	1
5117	144	0
5117	3701	0
5117	4123	1
5117	5608	0
5117	1826	0
5117	3301	0
5117	3349	0
5117	3823	0
5117	3435	0
5117	3749	0
5117	4753	0
5117	5424	0
5117	847	0
5117	1247	0
5117	2345	0
5117	4116	1
5117	5258	0
5117	2505	0
5117	3710	0
5117	3849	0
5117	1237	1
5117	1237	1
5117	4255	0
5117	1448	3
5117	158	3
5117	819	1
5117	819	1
5117	2866	0
5117	2896	0
5117	2419	3
5117	1114	3
5117	2419	3
5117	1114	3
5117	962	1
5117	1448	3
5117	158	3
5117	2805	1
5117	2805	1
5117	56	1
5117	862	1
5117	56	1
5117	862	1
5117	2373	0
10652	2751	0
10652	2923	0
10652	1287	3
10652	1287	3
10652	1428	5
10652	1428	5
10652	1832	3
10652	1832	3
10652	2363	1
10652	2357	1
10652	1723	0
10652	1162	0
10652	756	0
10652	1654	0
10652	1532	0
10652	195	0
10652	2662	0
10652	74	0
10652	808	7
10652	808	7
10652	808	7
10652	808	7
10652	808	7
10652	808	7
10652	808	7
10652	808	7
10652	1428	5
10652	1832	3
10652	1287	3
10652	1218	1
10652	1373	1
10652	1218	1
10652	1373	1
10652	1807	1
10652	1384	1
10652	2327	1
10652	2000	1
10652	1807	1
10652	1384	1
10652	2327	1
10652	2000	1
10652	1434	5
10652	1434	5
10652	1428	5
10652	1832	3
10652	1287	3
10652	228	1
10652	1278	4
10652	1856	4
10652	1278	4
10652	1856	4
10652	1278	4
10652	1856	4
10652	1278	4
10652	1856	4
10652	228	1
10652	1278	4
10652	1856	4
11726	454	0
11726	1105	0
11726	1263	1
11726	2111	0
11726	701	0
11726	658	1
11726	664	1
11726	1326	0
11726	1259	1
11726	138	0
11726	464	0
11726	1714	1
11726	437	1
11726	683	1
11726	969	1
11726	1714	1
11726	437	1
11726	683	1
11726	969	1
11726	417	0
10631	481	3
10631	481	3
10631	650	0
10631	93	1
10631	481	3
10631	101	1
10631	481	3
10631	539	1
10631	539	1
15603	390	1
15603	390	1
2750	5184	0
2750	6919	0
2750	1897	0
2750	2304	0
2750	4530	0
2750	5265	3
2750	5265	3
2750	6116	3
2750	6116	3
2750	6746	3
2750	6746	3
2750	1268	0
2750	466	0
2750	7646	0
2750	2477	0
2750	5234	0
2750	6939	0
2750	2496	0
2750	5472	0
2750	5699	1
2750	2016	1
2750	5695	1
2750	7474	0
2750	7176	0
2750	5431	0
2750	1388	0
2750	5498	0
2750	2137	0
2750	2733	0
2750	3668	0
2750	7675	0
2750	2014	1
2750	3287	0
2750	5708	0
2750	6269	1
2750	6271	1
2750	6400	1
2750	1149	0
2750	3175	0
2750	4200	1
2750	4202	1
2750	6676	0
2750	6887	0
2750	5816	0
2750	1604	0
2750	651	0
2750	6407	1
2750	1018	0
2750	1992	0
2750	365	0
2750	3497	2
2750	3838	7
2750	3838	7
2750	3838	7
2750	3838	7
2750	3838	7
2750	3838	7
2750	3838	7
2750	3838	7
2750	7275	0
2750	6116	3
2750	6746	3
2750	5265	3
2750	5329	1
2750	5329	1
2750	5014	0
2750	4432	0
2750	4408	0
2750	202	0
2750	3494	2
2750	2317	0
2750	3494	2
2750	6116	3
2750	6746	3
2750	5265	3
2750	4795	1
2750	2202	1
2750	4566	1
2750	4795	1
2750	2202	1
2750	4566	1
2750	4783	1
2750	4783	1
2750	3819	1
2750	3819	1
2750	5452	1
2750	1567	1
2750	5452	1
2750	1567	1
2750	1827	0
5296	584	3
5296	584	3
5296	734	0
5296	129	0
5296	294	1
5296	835	0
5296	454	1
5296	466	0
5296	584	3
5296	748	0
5296	291	1
5296	452	1
5296	584	3
5296	69	1
5296	69	1
4764	848	3
4764	848	3
4764	507	0
4764	225	0
4764	384	0
4764	193	0
4764	481	0
4764	848	3
4764	741	1
4764	741	1
4764	848	3
15078	195	0
15078	1995	0
15078	819	0
15078	71	0
15078	23	0
15078	2666	0
15078	1006	0
15078	1633	0
15078	2421	0
15078	1183	0
15078	1497	0
15078	861	0
15078	1761	0
15078	3031	0
15078	2802	0
15078	2705	0
15078	2870	3
15078	2870	3
15078	2867	3
15078	2867	3
15078	606	1
15078	606	1
10774	130	0
10774	662	0
10774	365	0
10774	555	0
1869	1895	0
1869	588	3
1869	588	3
1869	1070	0
1869	1963	0
1869	86	0
1869	1084	0
1869	1630	0
1869	1766	0
1869	2259	0
1869	971	0
1869	1977	0
1869	851	0
1869	63	1
1869	63	1
1869	1725	7
1869	1725	7
1869	1725	7
1869	1725	7
1869	1725	7
1869	1725	7
1869	1725	7
1869	1725	7
1869	588	3
1869	1341	1
1869	1341	1
1869	588	3
1869	1746	1
1869	1746	1
16589	76	0
12637	196	0
12637	261	1
12637	261	1
604	687	0
604	1058	0
604	56	0
604	383	0
604	270	1
604	270	1
604	868	2
604	868	2
604	868	2
604	708	1
604	708	1
8287	288	3
8287	288	3
8287	448	0
8287	288	3
8287	288	3
9612	1186	0
9612	1737	0
9612	2189	0
9612	1657	1
9612	4212	0
9612	2621	0
9612	3019	0
9612	4434	0
9612	868	0
9612	1830	0
9612	1639	0
9612	2810	0
9612	252	0
9612	357	1
9612	357	1
9612	1657	1
9612	2744	1
9612	2744	1
9612	2031	7
9612	2031	7
9612	2031	7
9612	2031	7
9612	2031	7
9612	2031	7
9612	2031	7
9612	2031	7
9612	3696	0
9612	1808	0
9612	137	3
9612	137	3
9612	3821	1
9612	980	1
9612	3821	1
9612	980	1
9612	3868	1
9612	3868	1
9612	1431	1
9612	1025	1
9612	1100	1
9612	139	3
9612	1431	1
9612	1025	1
9612	1100	1
9612	139	3
16962	323	0
8827	274	0
8827	57	0
8827	217	0
8827	409	1
8827	409	1
8827	324	1
8827	324	1
12175	328	1
12175	189	0
12175	362	0
12175	603	0
12175	641	0
12175	673	0
12175	729	0
12175	895	0
12175	929	0
12175	985	0
12175	1019	0
12175	1053	0
12175	1145	0
12175	1226	0
12175	317	1
12175	321	2
12175	1208	0
5070	2663	3
5070	2663	3
5070	568	0
5070	129	3
5070	129	3
5070	1328	0
5070	1173	0
5070	1268	0
5070	2233	0
5070	1499	1
5070	709	0
5070	516	2
5070	2082	0
5070	459	3
5070	2607	0
5070	2203	0
5070	818	0
5070	2478	0
5070	2697	0
5070	2167	0
5070	39	0
5070	2720	0
5070	2265	0
5070	696	0
5070	1737	0
5070	2729	0
5070	129	3
5070	129	3
5070	1193	0
5070	2663	3
5070	2152	1
5070	518	2
5070	2152	1
5070	518	2
5070	441	1
5070	441	1
5070	1207	0
5070	377	0
5070	1098	0
5070	2506	1
5070	2506	1
5070	2012	0
5070	2663	3
5070	454	3
5070	454	3
5070	454	3
5070	2594	0
5070	1426	0
5070	3188	0
5070	1499	1
8686	21	5
8686	21	5
8686	496	0
8686	309	0
8686	26	5
8686	26	5
8686	21	5
8686	21	5
5322	379	0
5322	1400	3
5322	1400	3
5322	2824	3
5322	2824	3
5322	73	3
5322	73	3
5322	149	0
5322	2054	2
5322	2046	2
5322	996	0
5322	3066	0
5322	1341	0
5322	1652	0
5322	2286	0
5322	3015	0
5322	3178	0
5322	816	0
5322	1586	0
5322	2097	0
5322	3238	2
5322	3240	2
5322	3243	2
5322	578	0
5322	1776	0
5322	2755	0
5322	299	0
5322	513	0
5322	1511	0
5322	73	3
5322	73	3
5322	1454	7
5322	1454	7
5322	1454	7
5322	1454	7
5322	1454	7
5322	1454	7
5322	1454	7
5322	1454	7
5322	1400	3
5322	2824	3
5322	1391	1
5322	1558	1
5322	2192	1
5322	1391	1
5322	1558	1
5322	2192	1
5322	2400	1
5322	2400	1
5322	2944	0
5322	1331	1
5322	1331	1
5322	1400	3
5322	2824	3
5322	1698	0
5322	2054	2
5449	2336	3
5449	2336	3
5449	2008	0
5449	993	0
5449	357	0
5449	176	0
5449	774	0
5449	1912	0
5449	2835	0
5449	2129	0
5449	94	0
5449	1217	0
5449	2676	1
5449	3362	0
5449	517	0
5449	841	0
5449	648	0
5449	1007	0
5449	1391	0
5449	2336	3
5449	2711	1
5449	2780	1
5449	2711	1
5449	2780	1
5449	1134	1
5449	1134	1
5449	1276	0
5449	2076	0
5449	3414	0
5449	2675	1
5449	2336	3
5449	442	1
5449	442	1
5449	271	1
5449	271	1
14203	325	0
14203	763	1
14203	55	0
14203	788	0
14203	668	0
14203	377	1
14203	377	1
14203	702	1
14203	704	1
14203	763	1
7148	2236	3
7148	2236	3
7148	2857	0
7148	2088	0
7148	2477	0
7148	2427	0
7148	2926	1
7148	926	1
7148	2269	0
7148	1781	0
7148	2563	0
7148	2930	1
7148	2300	0
7148	2236	3
7148	409	0
7148	1881	0
7148	1345	1
7148	1041	1
7148	1345	1
7148	1041	1
7148	925	1
7148	70	0
7148	2236	3
7148	547	1
7148	547	1
7148	1177	1
7148	1177	1
7148	1864	1
7148	879	1
7148	1864	1
7148	879	1
9337	620	3
9337	620	3
9337	620	3
9337	620	3
11354	942	3
11354	942	3
11354	838	2
11354	120	0
11354	639	0
11354	573	0
11354	746	0
11354	837	2
11354	718	7
11354	718	7
11354	718	7
11354	718	7
11354	718	7
11354	718	7
11354	718	7
11354	718	7
11354	942	3
11354	305	1
11354	305	1
11354	509	1
11354	509	1
11354	942	3
11354	883	1
11354	883	1
11354	136	1
11354	136	1
11354	838	2
10259	512	3
10259	512	3
10259	758	0
10259	201	7
10259	201	7
10259	201	7
10259	201	7
10259	201	7
10259	201	7
10259	201	7
10259	201	7
10259	512	3
10259	713	3
10259	721	3
10259	713	3
10259	721	3
10259	512	3
10259	575	1
10259	575	1
10259	593	1
10259	593	1
14742	494	0
14742	603	0
14742	52	0
14742	30	0
14742	220	1
14742	220	1
6504	497	3
6504	497	3
6504	1619	0
6504	591	0
6504	1852	0
6504	1242	0
6504	567	0
6504	977	0
6504	944	1
6504	944	1
6504	1079	1
6504	1079	1
6504	257	0
6504	497	3
6504	497	3
6504	1912	2
6504	94	2
6504	1912	2
6504	94	2
6504	1912	2
6504	94	2
11664	229	1
11664	414	0
11664	187	0
11664	316	0
11664	229	1
2663	176	0
2663	827	0
2663	517	0
2663	669	0
2663	25	0
2663	693	1
2663	693	1
11366	150	0
11366	74	0
5675	223	0
14785	84	1
14785	84	1
14785	134	1
14785	134	1
1932	1370	3
1932	1370	3
1932	1852	3
1932	1852	3
1932	3990	3
1932	3990	3
1932	2681	0
1932	3422	0
1932	22	0
1932	2302	0
1932	470	0
1932	2146	0
1932	2646	0
1932	2272	0
1932	3897	0
1932	294	1
1932	2789	0
1932	3081	0
1932	1082	0
1932	3940	0
1932	1188	0
1932	1433	0
1932	1677	0
1932	148	1
1932	148	1
1932	293	1
1932	494	1
1932	494	1
1932	601	1
1932	601	1
1932	3284	4
1932	3284	4
1932	3284	4
1932	3284	4
1932	3284	4
1932	1352	0
1932	1370	3
1932	1852	3
1932	3990	3
1932	3331	0
1932	2351	0
1932	1370	3
1932	1852	3
1932	3990	3
1932	4155	1
1932	4155	1
1932	1261	1
1932	1261	1
1932	727	0
16708	100	4
16708	100	4
16708	100	4
16708	100	4
16708	100	4
3855	922	0
3855	1645	1
3855	64	0
3855	279	0
3855	133	1
3855	195	0
3855	1190	1
3855	2322	0
3855	126	1
3855	2238	0
3855	2593	0
3855	474	1
3855	477	1
3855	1026	0
3855	1194	1
3855	1278	0
3855	1362	0
3855	1530	0
3855	1745	1
3855	1745	1
3855	2711	2
3855	878	1
3855	1390	1
3855	2127	3
3855	2211	3
3855	1549	1
3855	1801	1
3855	878	1
3855	1390	1
3855	2127	3
3855	2211	3
3855	1549	1
3855	1801	1
3855	257	1
3855	257	1
3855	1614	0
3855	1698	0
3855	2108	0
3855	858	0
3855	942	0
3855	2129	3
3855	2129	3
3855	416	1
3855	416	1
3855	2208	3
3855	372	1
3855	2208	3
3855	372	1
3855	18	1
3855	2714	2
3855	2630	4
3855	2630	4
3855	2630	4
3855	2630	4
3855	18	1
3855	2714	2
3855	2630	4
3855	1645	1
4297	765	0
4297	101	0
4297	740	0
4297	1046	0
4297	791	1
4297	791	1
6793	1799	0
6793	2676	0
6793	2110	0
6793	1262	3
6793	1135	9
6793	2490	0
6793	1609	0
6793	875	0
6793	738	0
6793	1144	1
6793	568	0
6793	680	1
6793	680	1
6793	764	1
6793	764	1
6793	820	0
6793	848	1
6793	848	1
6793	1100	1
6793	1100	1
6793	1240	0
6793	1130	8
6793	1130	8
6793	1130	8
6793	1130	8
6793	1130	8
6793	1130	8
6793	1130	8
6793	1130	8
6793	2741	0
6793	2396	1
6793	2396	1
6793	1997	0
6793	1007	1
6793	1016	1
6793	1175	1
6793	1268	3
6793	1436	1
6793	428	1
6793	596	3
6793	932	1
6793	1007	1
6793	1016	1
6793	1175	1
6793	1268	3
6793	1436	1
6793	428	1
6793	596	3
6793	932	1
6793	1142	2
6793	589	3
6793	589	3
6793	1971	1
6793	1971	1
6793	946	4
6793	946	4
6793	946	4
6793	946	4
6793	946	4
6793	1262	3
11336	1178	4
11336	1178	4
11336	845	0
11336	1181	4
11336	103	0
11336	1091	0
11336	186	0
11336	327	0
11336	1284	0
11336	1178	4
11336	1178	4
11336	1571	1
11336	1571	1
11336	297	4
11336	1553	4
11336	297	4
11336	1553	4
11336	297	4
11336	1553	4
11336	297	4
11336	1553	4
11336	297	4
11336	1553	4
10782	481	0
10782	277	0
10782	181	1
10782	181	1
10782	27	0
8401	1578	2
8401	1729	4
8401	1729	4
8401	461	1
8401	893	0
8401	691	0
8401	709	0
8401	1732	4
8401	1729	4
8401	1729	4
8401	977	2
